CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
CASTILLA Y LEÓN,PATRIMONIO,2011,0-13,MASCULINO,94
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,5
CASTILLA Y LEÓN,FALSEDADES,2011,0-13,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
CASTILLA Y LEÓN,ORDEN PÚBLICO,2011,0-13,MASCULINO,35
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,2
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,184
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,6
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,10
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,12
CASTILLA - LA MANCHA,PATRIMONIO,2011,0-13,MASCULINO,71
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
CASTILLA - LA MANCHA,FALSEDADES,2011,0-13,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,1
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2011,0-13,MASCULINO,9
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,1
CATALUÑA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,0
CATALUÑA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,3
CATALUÑA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,5
CATALUÑA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,2
CATALUÑA,PATRIMONIO,2011,0-13,MASCULINO,7
CATALUÑA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
CATALUÑA,FALSEDADES,2011,0-13,MASCULINO,0
CATALUÑA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
CATALUÑA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
CATALUÑA,ORDEN PÚBLICO,2011,0-13,MASCULINO,0
CATALUÑA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,747
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,44
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,68
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,89
COMUNITAT VALENCIANA,PATRIMONIO,2011,0-13,MASCULINO,344
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,10
COMUNITAT VALENCIANA,FALSEDADES,2011,0-13,MASCULINO,3
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,2
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2011,0-13,MASCULINO,42
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,1
EXTREMADURA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,141
EXTREMADURA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,8
EXTREMADURA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,8
EXTREMADURA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,14
EXTREMADURA,PATRIMONIO,2011,0-13,MASCULINO,36
EXTREMADURA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
EXTREMADURA,FALSEDADES,2011,0-13,MASCULINO,1
EXTREMADURA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,3
EXTREMADURA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
EXTREMADURA,ORDEN PÚBLICO,2011,0-13,MASCULINO,22
EXTREMADURA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
GALICIA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,120
GALICIA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,14
GALICIA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,14
GALICIA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,8
GALICIA,PATRIMONIO,2011,0-13,MASCULINO,43
GALICIA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
GALICIA,FALSEDADES,2011,0-13,MASCULINO,2
GALICIA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
GALICIA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,1
GALICIA,ORDEN PÚBLICO,2011,0-13,MASCULINO,8
GALICIA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,1
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2011,0-13,MASCULINO,414
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2011,0-13,MASCULINO,26
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2011,0-13,MASCULINO,45
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2011,0-13,MASCULINO,69
MADRID (COMUNIDAD DE),PATRIMONIO,2011,0-13,MASCULINO,337
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,1
MADRID (COMUNIDAD DE),FALSEDADES,2011,0-13,MASCULINO,1
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2011,0-13,MASCULINO,5
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2011,0-13,MASCULINO,30
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,2
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2011,0-13,MASCULINO,162
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2011,0-13,MASCULINO,8
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2011,0-13,MASCULINO,26
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2011,0-13,MASCULINO,8
MURCIA (REGIÓN DE),PATRIMONIO,2011,0-13,MASCULINO,57
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
MURCIA (REGIÓN DE),FALSEDADES,2011,0-13,MASCULINO,0
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2011,0-13,MASCULINO,12
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,3
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2011,0-13,MASCULINO,47
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2011,0-13,MASCULINO,7
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2011,0-13,MASCULINO,9
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2011,0-13,MASCULINO,7
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2011,0-13,MASCULINO,25
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2011,0-13,MASCULINO,1
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2011,0-13,MASCULINO,1
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
PAÍS VASCO,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,2
PAÍS VASCO,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,0
PAÍS VASCO,LIBERTAD SEXUAL,2011,0-13,MASCULINO,1
PAÍS VASCO,RELACIONES FAMILIARES,2011,0-13,MASCULINO,0
PAÍS VASCO,PATRIMONIO,2011,0-13,MASCULINO,3
PAÍS VASCO,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
PAÍS VASCO,FALSEDADES,2011,0-13,MASCULINO,1
PAÍS VASCO,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
PAÍS VASCO,ORDEN PÚBLICO,2011,0-13,MASCULINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
RIOJA (LA),CONTRA LAS PERSONAS,2011,0-13,MASCULINO,23
RIOJA (LA),CONTRA LA LIBERTAD,2011,0-13,MASCULINO,6
RIOJA (LA),LIBERTAD SEXUAL,2011,0-13,MASCULINO,3
RIOJA (LA),RELACIONES FAMILIARES,2011,0-13,MASCULINO,1
RIOJA (LA),PATRIMONIO,2011,0-13,MASCULINO,16
RIOJA (LA),SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
RIOJA (LA),FALSEDADES,2011,0-13,MASCULINO,0
RIOJA (LA),ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
RIOJA (LA),ORDEN PÚBLICO,2011,0-13,MASCULINO,3
RIOJA (LA),LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,20
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,3
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,1
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,1
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2011,0-13,MASCULINO,4
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,1
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,2
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,19
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,5
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2011,0-13,MASCULINO,10
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2011,0-13,MASCULINO,1
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,7
EXTRANJERA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,0
EXTRANJERA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,0
EXTRANJERA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,0
EXTRANJERA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,4
EXTRANJERA,PATRIMONIO,2011,0-13,MASCULINO,9
EXTRANJERA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
EXTRANJERA,FALSEDADES,2011,0-13,MASCULINO,0
EXTRANJERA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
EXTRANJERA,ORDEN PÚBLICO,2011,0-13,MASCULINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
DESCONOCIDA,CONTRA LAS PERSONAS,2011,0-13,MASCULINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2011,0-13,MASCULINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2011,0-13,MASCULINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2011,0-13,MASCULINO,0
DESCONOCIDA,PATRIMONIO,2011,0-13,MASCULINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2011,0-13,MASCULINO,0
DESCONOCIDA,FALSEDADES,2011,0-13,MASCULINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2011,0-13,MASCULINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2011,0-13,MASCULINO,0
DESCONOCIDA,ORDEN PÚBLICO,2011,0-13,MASCULINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2011,0-13,MASCULINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2011,0-13,MASCULINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,774
ANDALUCÍA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,56
ANDALUCÍA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,89
ANDALUCÍA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,69
ANDALUCÍA,PATRIMONIO,2012,0-13,MASCULINO,401
ANDALUCÍA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,0
ANDALUCÍA,FALSEDADES,2012,0-13,MASCULINO,2
ANDALUCÍA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
ANDALUCÍA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,10
ANDALUCÍA,ORDEN PÚBLICO,2012,0-13,MASCULINO,56
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,5
ARAGÓN,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,109
ARAGÓN,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,6
ARAGÓN,LIBERTAD SEXUAL,2012,0-13,MASCULINO,8
ARAGÓN,RELACIONES FAMILIARES,2012,0-13,MASCULINO,11
ARAGÓN,PATRIMONIO,2012,0-13,MASCULINO,91
ARAGÓN,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,1
ARAGÓN,FALSEDADES,2012,0-13,MASCULINO,0
ARAGÓN,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
ARAGÓN,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,2
ARAGÓN,ORDEN PÚBLICO,2012,0-13,MASCULINO,8
ARAGÓN,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,2
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2012,0-13,MASCULINO,36
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2012,0-13,MASCULINO,3
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2012,0-13,MASCULINO,9
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2012,0-13,MASCULINO,7
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2012,0-13,MASCULINO,38
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,0
ASTURIAS (PRINCIPADO DE),FALSEDADES,2012,0-13,MASCULINO,1
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2012,0-13,MASCULINO,0
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2012,0-13,MASCULINO,10
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,0
BALEARS (ILLES),CONTRA LAS PERSONAS,2012,0-13,MASCULINO,118
BALEARS (ILLES),CONTRA LA LIBERTAD,2012,0-13,MASCULINO,18
BALEARS (ILLES),LIBERTAD SEXUAL,2012,0-13,MASCULINO,31
BALEARS (ILLES),RELACIONES FAMILIARES,2012,0-13,MASCULINO,21
BALEARS (ILLES),PATRIMONIO,2012,0-13,MASCULINO,63
BALEARS (ILLES),SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,4
BALEARS (ILLES),FALSEDADES,2012,0-13,MASCULINO,0
BALEARS (ILLES),ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2012,0-13,MASCULINO,2
BALEARS (ILLES),ORDEN PÚBLICO,2012,0-13,MASCULINO,8
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,0
CANARIAS,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,315
CANARIAS,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,23
CANARIAS,LIBERTAD SEXUAL,2012,0-13,MASCULINO,37
CANARIAS,RELACIONES FAMILIARES,2012,0-13,MASCULINO,54
CANARIAS,PATRIMONIO,2012,0-13,MASCULINO,87
CANARIAS,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,3
CANARIAS,FALSEDADES,2012,0-13,MASCULINO,0
CANARIAS,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
CANARIAS,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,4
CANARIAS,ORDEN PÚBLICO,2012,0-13,MASCULINO,28
CANARIAS,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,4
CANTABRIA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,27
CANTABRIA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,1
CANTABRIA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,1
CANTABRIA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,0
CANTABRIA,PATRIMONIO,2012,0-13,MASCULINO,26
CANTABRIA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,0
CANTABRIA,FALSEDADES,2012,0-13,MASCULINO,0
CANTABRIA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
CANTABRIA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,4
CANTABRIA,ORDEN PÚBLICO,2012,0-13,MASCULINO,14
CANTABRIA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,0
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,175
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,14
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2012,0-13,MASCULINO,13
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2012,0-13,MASCULINO,18
CASTILLA Y LEÓN,PATRIMONIO,2012,0-13,MASCULINO,84
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,3
CASTILLA Y LEÓN,FALSEDADES,2012,0-13,MASCULINO,1
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,1
CASTILLA Y LEÓN,ORDEN PÚBLICO,2012,0-13,MASCULINO,74
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,3
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,168
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,18
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,9
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,10
CASTILLA - LA MANCHA,PATRIMONIO,2012,0-13,MASCULINO,72
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,3
CASTILLA - LA MANCHA,FALSEDADES,2012,0-13,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,1
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2012,0-13,MASCULINO,35
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,1
CATALUÑA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,2
CATALUÑA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,0
CATALUÑA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,0
CATALUÑA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,1
CATALUÑA,PATRIMONIO,2012,0-13,MASCULINO,6
CATALUÑA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,0
CATALUÑA,FALSEDADES,2012,0-13,MASCULINO,0
CATALUÑA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
CATALUÑA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,0
CATALUÑA,ORDEN PÚBLICO,2012,0-13,MASCULINO,0
CATALUÑA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,0
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,750
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,52
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,72
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,92
COMUNITAT VALENCIANA,PATRIMONIO,2012,0-13,MASCULINO,397
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,4
COMUNITAT VALENCIANA,FALSEDADES,2012,0-13,MASCULINO,2
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,1
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,6
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2012,0-13,MASCULINO,58
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,3
EXTREMADURA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,77
EXTREMADURA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,10
EXTREMADURA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,7
EXTREMADURA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,14
EXTREMADURA,PATRIMONIO,2012,0-13,MASCULINO,24
EXTREMADURA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,1
EXTREMADURA,FALSEDADES,2012,0-13,MASCULINO,1
EXTREMADURA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,2
EXTREMADURA,ORDEN PÚBLICO,2012,0-13,MASCULINO,16
EXTREMADURA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,1
GALICIA,CONTRA LAS PERSONAS,2012,0-13,MASCULINO,130
GALICIA,CONTRA LA LIBERTAD,2012,0-13,MASCULINO,14
GALICIA,LIBERTAD SEXUAL,2012,0-13,MASCULINO,18
GALICIA,RELACIONES FAMILIARES,2012,0-13,MASCULINO,13
GALICIA,PATRIMONIO,2012,0-13,MASCULINO,38
GALICIA,SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,0
GALICIA,FALSEDADES,2012,0-13,MASCULINO,0
GALICIA,ADMÓN. PÚBLICA,2012,0-13,MASCULINO,0
GALICIA,ADMÓN. JUSTICIA,2012,0-13,MASCULINO,3
GALICIA,ORDEN PÚBLICO,2012,0-13,MASCULINO,4
GALICIA,LEGISLACIÓN ESPECIAL,2012,0-13,MASCULINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2012,0-13,MASCULINO,1
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2012,0-13,MASCULINO,399
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2012,0-13,MASCULINO,31
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2012,0-13,MASCULINO,70
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2012,0-13,MASCULINO,34
MADRID (COMUNIDAD DE),PATRIMONIO,2012,0-13,MASCULINO,475
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2012,0-13,MASCULINO,3
MADRID (COMUNIDAD DE),FALSEDADES,2012,0-13,MASCULINO,1
